date,chl_mean,target_eligible_default,observed_chl,is_observed,reconstructed_chl,final_chl,is_reconstructed,gap_id,gap_length,method,method_sensitivity_variant,reconstructed_chl_sensitivity_variant,uncertainty_lower,uncertainty_upper,quality_flag,extrapolation_flag,notes
2019-12-23,5.374874999999999,True,5.374874999999999,True,,5.374874999999999,False,,,,,,,,,False,
2019-12-24,4.529708333333333,True,4.529708333333333,True,,4.529708333333333,False,,,,,,,,,False,
2019-12-25,3.812708333333333,True,3.812708333333333,True,,3.812708333333333,False,,,,,,,,,False,
2019-12-26,4.582291666666666,True,4.582291666666666,True,,4.582291666666666,False,,,,,,,,,False,
2019-12-27,6.967083333333332,True,6.967083333333332,True,,6.967083333333332,False,,,,,,,,,False,
2019-12-28,9.263875,True,9.263875,True,,9.263875,False,,,,,,,,,False,
2019-12-29,9.3265,True,9.3265,True,,9.3265,False,,,,,,,,,False,
2019-12-30,9.550708333333333,True,9.550708333333333,True,,9.550708333333333,False,,,,,,,,,False,
2019-12-31,11.788625,True,11.788625,True,,11.788625,False,,,,,,,,,False,
2020-01-01,9.633041666666664,True,9.633041666666664,True,,9.633041666666664,False,,,,,,,,,False,
2020-01-02,7.124333333333333,True,7.124333333333333,True,,7.124333333333333,False,,,,,,,,,False,
2020-01-03,6.671791666666667,True,6.671791666666667,True,,6.671791666666667,False,,,,,,,,,False,
2020-01-04,5.541045454545455,True,5.541045454545455,True,,5.541045454545455,False,,,,,,,,,False,
2020-01-05,4.7977083333333335,True,4.7977083333333335,True,,4.7977083333333335,False,,,,,,,,,False,
2020-01-06,3.987666666666667,True,3.987666666666667,True,,3.987666666666667,False,,,,,,,,,False,
2020-01-07,4.047083333333333,True,4.047083333333333,True,,4.047083333333333,False,,,,,,,,,False,
2020-01-08,7.470541666666667,True,7.470541666666667,True,,7.470541666666667,False,,,,,,,,,False,
2020-01-09,6.231875,True,6.231875,True,,6.231875,False,,,,,,,,,False,
2020-01-10,4.934375,True,4.934375,True,,4.934375,False,,,,,,,,,False,
2020-01-11,9.604125,True,9.604125,True,,9.604125,False,,,,,,,,,False,
2020-01-12,10.078458333333332,True,10.078458333333332,True,,10.078458333333332,False,,,,,,,,,False,
2020-01-13,3.488266666666667,False,3.488266666666667,False,6.868620938524009,6.868620938524009,True,REAL_L001_20200113,1.0,gaussian_process,,,5.132797033106216,9.191470711355938,standard_uncertainty,False,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gaussian_process. "
2020-01-14,4.444958333333333,True,4.444958333333333,True,,4.444958333333333,False,,,,,,,,,False,
2020-01-15,3.609833333333333,True,3.609833333333333,True,,3.609833333333333,False,,,,,,,,,False,
2020-01-16,4.649416666666666,True,4.649416666666666,True,,4.649416666666666,False,,,,,,,,,False,
2020-01-17,4.398291666666666,True,4.398291666666666,True,,4.398291666666666,False,,,,,,,,,False,
2020-01-18,3.998208333333333,True,3.998208333333333,True,,3.998208333333333,False,,,,,,,,,False,
2020-01-19,4.412375,True,4.412375,True,,4.412375,False,,,,,,,,,False,
2020-01-20,5.765916666666667,True,5.765916666666667,True,,5.765916666666667,False,,,,,,,,,False,
2020-01-21,5.281125,True,5.281125,True,,5.281125,False,,,,,,,,,False,
2020-01-22,6.000916666666666,True,6.000916666666666,True,,6.000916666666666,False,,,,,,,,,False,
2020-01-23,5.62955,True,5.62955,True,,5.62955,False,,,,,,,,,False,
2020-01-24,5.141875,True,5.141875,True,,5.141875,False,,,,,,,,,False,
2020-01-25,4.969375,True,4.969375,True,,4.969375,False,,,,,,,,,False,
2020-01-26,3.201041666666667,True,3.201041666666667,True,,3.201041666666667,False,,,,,,,,,False,
2020-01-27,4.034458333333333,True,4.034458333333333,True,,4.034458333333333,False,,,,,,,,,False,
2020-01-28,4.783041666666667,True,4.783041666666667,True,,4.783041666666667,False,,,,,,,,,False,
2020-01-29,3.2213333333333334,True,3.2213333333333334,True,,3.2213333333333334,False,,,,,,,,,False,
2020-01-30,2.3454166666666665,True,2.3454166666666665,True,,2.3454166666666665,False,,,,,,,,,False,
2020-01-31,2.2624583333333335,True,2.2624583333333335,True,,2.2624583333333335,False,,,,,,,,,False,
2020-02-01,3.3039166666666664,True,3.3039166666666664,True,,3.3039166666666664,False,,,,,,,,,False,
2020-02-02,2.8522083333333335,True,2.8522083333333335,True,,2.8522083333333335,False,,,,,,,,,False,
2020-02-03,2.55725,True,2.55725,True,,2.55725,False,,,,,,,,,False,
2020-02-04,3.1042916666666662,True,3.1042916666666662,True,,3.1042916666666662,False,,,,,,,,,False,
2020-02-05,2.126625,True,2.126625,True,,2.126625,False,,,,,,,,,False,
2020-02-06,1.2151666666666665,True,1.2151666666666665,True,,1.2151666666666665,False,,,,,,,,,False,
2020-02-07,2.4428750000000004,True,2.4428750000000004,True,,2.4428750000000004,False,,,,,,,,,False,
2020-02-08,8.256749999999998,True,8.256749999999998,True,,8.256749999999998,False,,,,,,,,,False,
2020-02-09,10.5535,True,10.5535,True,,10.5535,False,,,,,,,,,False,
2020-02-10,10.419666666666666,True,10.419666666666666,True,,10.419666666666666,False,,,,,,,,,False,
2020-02-11,12.433,False,12.433,False,6.406541568854112,6.406541568854112,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.4818036370569585,27.698524856487477,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-02-12,9.019714285714285,False,9.019714285714285,False,6.189955256261762,6.189955256261762,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.5199448260963162,25.20851113584739,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-02-13,,False,,False,5.827979364279816,5.827979364279816,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.310689752655684,25.914098589427216,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-02-14,,False,,False,4.8567037903152,4.8567037903152,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.6548530350295614,36.019641728922046,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-02-15,,False,,False,4.717839781652832,4.717839781652832,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.4497547735149799,49.48921838314783,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-02-16,,False,,False,6.238681445083315,6.238681445083315,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.7554956279490388,51.51736784882125,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-02-17,,False,,False,6.3190851131210115,6.3190851131210115,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.8341280281071173,47.87135226409119,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-02-18,,False,,False,5.488939331899008,5.488939331899008,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.5042877907059159,59.74456559238385,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-02-19,,False,,False,5.671188136956256,5.671188136956256,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.5469310896981748,58.80516849481395,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-02-20,,False,,False,6.367862737956301,6.367862737956301,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.6961600077564281,58.24763760868005,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-02-21,,False,,False,6.335005483376629,6.335005483376629,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.8025082651622955,50.008574636045395,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-02-22,,False,,False,6.567674600168905,6.567674600168905,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.95342714241048,45.241369513196744,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-02-23,,False,,False,7.02536737200305,7.02536737200305,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.4835518440940882,33.268663247655844,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-02-24,,False,,False,7.006638885022434,7.006638885022434,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.7003784941916824,28.871800386093447,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-02-25,,False,,False,6.643013458521144,6.643013458521144,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.4956230796395529,29.505848372390957,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-02-26,,False,,False,6.800435133036768,6.800435133036768,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.5517020127513146,29.80334988200628,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-02-27,,False,,False,5.625258669159393,5.625258669159393,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.8129759844326881,38.92308715248757,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-02-28,,False,,False,4.343970221400794,4.343970221400794,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.3753542419702021,50.272716209012195,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-02-29,,False,,False,4.986687613519741,4.986687613519741,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.5748427263923989,43.25888145248352,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-01,,False,,False,5.5697016647508475,5.5697016647508475,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.8651827896725324,35.85551747517989,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-02,,False,,False,5.480680744315723,5.480680744315723,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.8437838615117406,35.59899968612424,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-03,,False,,False,6.007740022294359,6.007740022294359,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.012732487134424,35.63916496606539,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-04,,False,,False,4.087732905040999,4.087732905040999,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.2721220344215089,61.40465743054206,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-05,,False,,False,4.7270723646813435,4.7270723646813435,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.3893870168415196,57.3856142461693,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-06,,False,,False,5.0001897075592066,5.0001897075592066,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.4009018893825674,62.36412891464959,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-07,,False,,False,6.144726889017923,6.144726889017923,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.8691652488321834,43.44130024911989,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-08,,False,,False,6.762263778083138,6.762263778083138,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.319328593769595,34.66021400606522,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-09,,False,,False,6.027752068197363,6.027752068197363,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.0015244350455874,36.27849079289188,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-10,,False,,False,6.285364043711927,6.285364043711927,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.098433285435967,35.9655899778264,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-11,,False,,False,5.52288579484793,5.52288579484793,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.85961526873065,35.48362693461016,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-12,,False,,False,5.276854358055515,5.276854358055515,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.8059180159934167,34.55089892959651,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-13,,False,,False,5.89873972648851,5.89873972648851,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.118065481603561,31.120834095467824,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-14,,False,,False,5.29523319857406,5.29523319857406,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.9245102288544524,30.32902584758225,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-15,,False,,False,5.053636791150928,5.053636791150928,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.8240901424850083,30.990838866075688,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-16,,False,,False,4.556591399103183,4.556591399103183,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.484879220166996,42.819993752733566,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-17,,False,,False,5.20398431043573,5.20398431043573,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.8833619870412117,30.657253878412355,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-18,,False,,False,4.734103330795162,4.734103330795162,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.7612444478865522,29.440916658069145,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-19,,False,,False,4.181132024703406,4.181132024703406,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.5791862563357929,30.18349419856572,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-20,,False,,False,4.454164094678693,4.454164094678693,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.6098194311580398,32.53352839979163,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-21,,False,,False,5.249084095917014,5.249084095917014,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.9183785888078048,30.001661822034393,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-22,,False,,False,6.055059368019732,6.055059368019732,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.2139849737297184,30.201151368127505,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-23,,False,,False,6.226517073143831,6.226517073143831,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.3200737236345337,29.36920428611234,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-24,,False,,False,5.804466469494742,5.804466469494742,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.2676333198339034,26.5785306115994,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-25,,False,,False,5.627528534247523,5.627528534247523,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.164563159723067,27.193954350488795,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-26,,False,,False,5.72743058149659,5.72743058149659,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.1556701130337177,28.384796574647837,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-27,,False,,False,6.181882277553559,6.181882277553559,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.3657871124266336,27.9806919730205,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-28,,False,,False,6.808298772804904,6.808298772804904,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.6440457240313369,28.194430058864484,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-29,,False,,False,6.561860169335445,6.561860169335445,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.4424952727477147,29.84967070283192,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-30,,False,,False,6.816728531670212,6.816728531670212,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.518099984989551,30.609174846152563,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-03-31,,False,,False,6.544199844263477,6.544199844263477,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.322511204567796,32.38275143056656,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-04-01,,False,,False,6.265779356874802,6.265779356874802,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.274521595505682,30.80370790693549,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-04-02,,False,,False,7.17284479306842,7.17284479306842,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.6053064677730111,32.04976959746709,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-04-03,,False,,False,7.044368288960367,7.044368288960367,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.5509393102194082,31.995529588769227,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-04-04,,False,,False,7.034251127512104,7.034251127512104,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.458779580243372,33.91923604843051,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-04-05,,False,,False,6.790168047607029,6.790168047607029,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.457116915022657,31.642198123838625,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-04-06,,False,,False,6.670122708723086,6.670122708723086,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.4613263816600224,30.445311538742967,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-04-07,,False,,False,6.56208008601655,6.56208008601655,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.4702030444737562,29.28908031931615,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-04-08,,False,,False,6.6648146539221855,6.6648146539221855,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.4076849969366363,31.55518064609689,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-04-09,,False,,False,6.143275729234791,6.143275729234791,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.3497853127844073,27.959880973629463,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-04-10,,False,,False,4.927865554065005,4.927865554065005,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.6033564019409732,40.247951029972015,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-04-11,,False,,False,5.49510597384262,5.49510597384262,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.9251027840913292,32.640902376508,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-04-12,,False,,False,4.86263412827739,4.86263412827739,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.7117365358189689,33.221858757440835,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-04-13,,False,,False,4.56949062819438,4.56949062819438,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,0.6652417564760731,31.38745335494777,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-04-14,,False,,False,5.558722108374883,5.558722108374883,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.2423959683100283,24.870807911721297,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-04-15,,False,,False,5.97176785567681,5.97176785567681,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.3740833215835628,25.95331066313804,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
2020-04-16,,False,,False,6.404734996891824,6.404734996891824,True,REAL_L091_20200211,256.0,gap_edge_residual_model,,,1.3947794257468669,29.410120068587517,very_high_uncertainty_extrapolated_beyond_validation_range,True,"Retrospective reconstruction (engineered hybrid pipeline, primary method assignment). Method=gap_edge_residual_model. Beyond validation envelope (L>60 days); very high uncertainty."
